time, rowNum, profile
271.29,14,0.43
271.29,15,0.43
271.29,16,0.42
271.29,17,0.42
271.29,18,0.42
271.29,19,0.42
271.34,0,0.59
271.34,1,0.55
271.34,2,0.52
271.34,3,0.48
271.34,4,0.46
271.34,5,0.44
271.34,6,0.43
271.34,7,0.43
271.34,8,0.43
271.34,9,0.42
271.34,10,0.42
271.34,11,0.42
271.34,12,0.42
271.34,13,0.42
271.34,14,0.42
271.34,15,0.42
271.34,16,0.42
271.34,17,0.42
271.34,18,0.42
271.34,19,0.42
271.38,0,0.58
271.38,1,0.52
271.38,2,0.48
271.38,3,0.45
271.38,4,0.44
271.38,5,0.43
271.38,6,0.43
271.38,7,0.42
271.38,8,0.42
271.38,9,0.42
271.38,10,0.42
271.38,11,0.42
271.38,12,0.42
271.38,13,0.42
271.38,14,0.42
271.38,15,0.42
271.38,16,0.42
271.38,17,0.42
271.38,18,0.42
271.38,19,0.42
271.42,0,0.62
271.42,1,0.52
271.42,2,0.48
271.42,3,0.46
271.42,4,0.44
271.42,5,0.43
271.42,6,0.43
271.42,7,0.42
271.42,8,0.42
271.42,9,0.42
271.42,10,0.42
271.42,11,0.42
271.42,12,0.42
271.42,13,0.42
271.42,14,0.42
271.42,15,0.42
271.42,16,0.42
271.42,17,0.42
271.42,18,0.42
271.42,19,0.42
271.46,0,0.62
271.46,1,0.49
271.46,2,0.47
271.46,3,0.45
271.46,4,0.44
271.46,5,0.43
271.46,6,0.43
271.46,7,0.42
271.46,8,0.42
271.46,9,0.42
271.46,10,0.42
271.46,11,0.42
271.46,12,0.42
271.46,13,0.42
271.46,14,0.42
271.46,15,0.42
271.46,16,0.42
271.46,17,0.42
271.46,18,0.42
271.46,19,0.42
271.47,0,0.60
271.47,1,0.49
271.47,2,0.46
271.47,3,0.44
271.47,4,0.43
271.47,5,0.43
271.47,6,0.42
271.47,7,0.42
271.47,8,0.42
271.47,9,0.42
271.47,10,0.42
271.47,11,0.42
271.47,12,0.42
271.47,13,0.42
271.47,14,0.42
271.47,15,0.42
271.47,16,0.42
271.47,17,0.42
271.47,18,0.42
271.47,19,0.42
271.49,0,0.54
271.49,1,0.47
271.49,2,0.45
271.49,3,0.44
271.49,4,0.43
271.49,5,0.43
271.49,6,0.43
271.49,7,0.42
271.49,8,0.42
271.49,9,0.42
271.49,10,0.42
271.49,11,0.42
271.49,12,0.42
271.49,13,0.42
271.49,14,0.42
271.49,15,0.42
271.49,16,0.42
271.49,17,0.42
271.49,18,0.42
271.49,19,0.42
271.50,0,0.54
271.50,1,0.47
271.50,2,0.45
271.50,3,0.44
271.50,4,0.43
271.50,5,0.43
271.50,6,0.42
271.50,7,0.42
271.50,8,0.42
271.50,9,0.42
271.50,10,0.42
271.50,11,0.42
271.50,12,0.42
271.50,13,0.42
271.50,14,0.42
271.50,15,0.42
271.50,16,0.42
271.50,17,0.42
271.50,18,0.42
271.50,19,0.42
271.54,0,0.55
271.54,1,0.50
271.54,2,0.47
271.54,3,0.45
271.54,4,0.44
271.54,5,0.43
271.54,6,0.43
271.54,7,0.42
271.54,8,0.42
271.54,9,0.42
271.54,10,0.42
271.54,11,0.42
271.54,12,0.42
271.54,13,0.42
271.54,14,0.42
271.54,15,0.42
271.54,16,0.42
271.54,17,0.42
271.54,18,0.42
271.54,19,0.42
271.59,0,0.57
271.59,1,0.49
271.59,2,0.47
271.59,3,0.44
271.59,4,0.43
271.59,5,0.42
271.59,6,0.42
271.59,7,0.42
271.59,8,0.42
271.59,9,0.42
271.59,10,0.42
271.59,11,0.42
271.59,12,0.42
271.59,13,0.42
271.59,14,0.42
271.59,15,0.42
271.59,16,0.42
271.59,17,0.42
271.59,18,0.42
271.59,19,0.42
271.63,0,0.71
271.63,1,0.55
271.63,2,0.50
271.63,3,0.46
271.63,4,0.44
271.63,5,0.43
271.63,6,0.43
271.63,7,0.43
271.63,8,0.42
271.63,9,0.42
271.63,10,0.42
271.63,11,0.42
271.63,12,0.42
271.63,13,0.42
271.63,14,0.42
271.63,15,0.42
271.63,16,0.42
271.63,17,0.42
271.63,18,0.42
271.63,19,0.42
271.67,0,0.67
271.67,1,0.53
271.67,2,0.48
271.67,3,0.45
271.67,4,0.44
271.67,5,0.43
271.67,6,0.43
271.67,7,0.43
271.67,8,0.42
271.67,9,0.42
271.67,10,0.42
271.67,11,0.42
271.67,12,0.42
271.67,13,0.42
271.67,14,0.42
271.67,15,0.42
271.67,16,0.42
271.67,17,0.42
271.67,18,0.42
271.67,19,0.42
